Date,AAPL.csv,ABBV.csv,ABT.csv,AEP.csv,AMGN.csv,AMZN.csv,BA.csv,BAC.csv,BBL.csv,BHP.csv,BP.csv,BRK-A.csv,BUD.csv,C.csv,CAT.csv,CMCSA.csv,CODI.csv,COST.csv,CVX.csv,D.csv,DE.csv,DHR.csv,DIS.csv,DUK.csv,EC.csv,EXC.csv,GD.csv,GE.csv,GMRE.csv,HD.csv,HON.csv,HSBC.csv,IEP.csv,JNJ.csv,JPM.csv,KO.csv,LLY.csv,LMT.csv,MA.csv,MCD.csv,MDT.csv,MMM.csv,MRK.csv,MSFT.csv,NEE.csv,NFLX.csv,NGG.csv,NVS.csv,PEG.csv,PEP.csv,PFE.csv,PG.csv,PM.csv,PTR.csv,RDS-B.csv,REX.csv,RY.csv,SNP.csv,SO.csv,SPLP.csv,SRE.csv,TM.csv,TOT.csv,TXN.csv,UL.csv,UN.csv,UNH.csv,UNP.csv,UTX.csv,V.csv,VZ.csv,WFC.csv,WMT.csv,XEL.csv,XOM.csv
2005/7/18,-0.0014438,,-0.009814453,-0.000775591,-0.001840798,0.001076635,,-0.019573453,-0.013207566,0.003614207,0.007073908,-0.004761905,,-0.030590301,0.002959981,-0.002629028,,-0.001076288,-0.005470587,-0.004415918,0.002436969,-0.006120217,-0.012509494,-0.005008732,,-0.005359276,-0.011218506,-0.009287735,,0.020187512,0.004649003,-0.004718543,,-0.006612692,-0.009760334,-0.003482036,0.002471481,-0.004534,,-0.002904223,-0.010112495,-0.012193301,-0.000940124,-0.009306213,0.001840448,-0.007317135,,0.01259283,-0.008173302,-0.014607943,-0.011606456,0.002201562,,-0.003888951,-0.005971101,0.024882313,0.019888302,0.000519914,-0.007590913,,-0.002361458,-0.003200408,-0.002820592,0.007477701,0.004340928,0.01301854,-0.000196616,-0.00844852,-0.006575168,,-0.009513167,-0.013997087,-0.005174432,-0.002590655,-0.000172267
2005/7/19,0.040973882,,-0.001292838,0.003621467,0.000283502,0.026351143,,-0.005767387,-0.009559882,-0.004681345,0.007176478,0.001196172,,-0.01333358,0.050767548,-0.006260454,,-0.001077736,0.016678842,-0.000402933,0.022454461,0.003849028,-0.011132474,0.006376445,,0.013662255,-0.004322394,0.003693079,,0.017667918,0.023407401,0.002993989,,0.006501477,-0.008447968,0.009317932,-0.001408613,0.001789579,,-0.00161801,0.001927295,-0.003220188,0.002196035,0.023874722,-0.004363444,0.006757065,,-0.00183484,0.012279571,0.016472087,0.004770699,0.004760083,,0.012882525,-0.016784459,0.009186352,0.003588385,0.006754923,0.001982888,,0.002367047,-0.003076964,0.016566254,0.006130866,0.01017067,0.014196112,-0.004526753,-0.008520404,0.009343664,,0.004074627,-0.002581008,-0.004600858,0.000519334,0.010834401
2005/7/20,0.01018752,,0.010787945,0.005154598,0.151020964,0,,0.000892609,0.037837529,0.036179246,-0.006519112,0.002150538,,-0.004279009,0.000940903,0,,-0.005609385,0.005235804,0.003226876,0.002098055,0.017062532,0.002717417,-0.00333469,,0.006643675,0.042325823,-0.000849377,,0.017361215,0.030053507,0.00534921,,-0.000922601,-0.00142045,0,0.009520784,0.002760132,,0.001620632,0.018083819,0.005249515,-0.003130273,0.001147204,0.011764889,0.030506157,,0.008578504,0.010375513,-0.016925108,-0.011687749,0.007691961,,0.00064221,-0.014003608,0.007152146,0.002176049,-0.001032251,0.000848204,,0.00661371,0.004562598,-0.005167669,0.010263007,0.000503227,0.00589352,-0.016409634,0.030156316,0.001736373,,-0.001449377,0.006146012,0.004823311,0.003115278,0.003742792
2005/7/21,-0.007792927,,-0.008324879,-0.015128556,0.009609696,-0.00576361,,-0.005795992,0.023065886,0.020600539,-0.010529736,-0.002145923,,-0.001357156,-0.016917604,-0.002652565,,-0.013452142,-0.010937935,-0.019166176,-0.004745666,0.038643025,-0.010452845,-0.015724115,,-0.025834633,0.002169426,-0.008498519,,-0.013652103,-0.004905656,0.009650936,,-0.015086315,0.006826235,0.014308601,-0.017639211,-0.00161875,,-0.003883528,0.007180619,-0.001740612,-0.014756531,0.009545251,-0.024852159,-0.014209296,,-0.006480387,-0.026698356,0.001465229,-0.017368463,0.001999643,,0.0643216,-0.009269749,-0.007746934,0.00899653,0.052441451,-0.014689299,,-0.014781655,0.010552935,-0.022851981,-0.019682702,-0.011572413,-0.010985785,-0.011859355,0.031245404,-0.002695489,,-0.007837631,-0.006911982,-0.012200145,-0.012422593,-0.01881365
2005/7/22,0.016401031,,-0.009039966,0.009373035,-0.007809788,0,,0.005605484,0.010908783,0.009921607,0.017118944,0.000119474,,0.006115681,0.00210329,0.011968074,,0.010556782,0.014393478,0.009565498,0.000700981,-0.005989037,0.010563261,0.011216683,,0.004065488,0.010995749,0.002000105,,0.002768625,-0.008822046,-0.00085775,,0.005314752,0.005649756,0.001820218,-0.022221978,0.005676902,,0.005198093,-0.003376994,0.002146475,-0.007648231,-0.028744103,0.010521323,-0.015015312,,-0.006114958,0.007790873,0.002743378,-0.003384601,-0.002539659,,0.009650015,-0.006818549,-0.005204945,0.009673733,0.022827272,0.013188215,,0.006667834,-0.001586196,0.016517844,-0.003886173,-0.007381047,-0.007997705,0.033360636,0.006912502,-0.012741464,,-0.000292564,-0.000485639,0.003037355,0.009434186,0.027811117
2005/7/25,-0.004318286,,-0.011946187,-0.005416583,-0.002951585,0,,-0.004236484,-0.004676387,-0.010840359,0.014101861,0.003464341,,0.002476169,-0.010684712,0.002299627,,-0.000653021,0.010036846,-0.001488759,-0.008829731,0.001460305,-0.007355756,-0.006722712,,0.007904245,0.004538768,-0.00855393,,-0.009432272,-0.009947704,0.002330741,,-0.01523642,-0.004494325,-0.008630306,-0.004544987,0.008225853,,-0.010342376,-0.003011898,-0.007228295,-0.012845189,0.000389321,-0.008098033,0.034146344,,-0.000615452,0.001449354,-0.00474194,-0.003019179,-0.000909012,,0.02819614,0.000479105,0.012426422,0.003866025,0.004799759,-0.003678276,,-0.005204051,-0.014828365,0.009975155,-0.005201119,-0.011025626,-0.010301764,0,-0.004674036,-0.013492263,,-0.004389744,0.001457526,-0.0018169,-0.00830735,0.007395488
2005/7/26,-0.004108437,,0.005496029,-0.0064836,0.013198597,-0.00553357,,-0.002911122,-0.001806806,-0.003082187,-0.020633592,-0.002380952,,0.001571932,-0.000578904,0.01114383,,0.001741925,-0.008909139,-0.001627081,-0.002969502,0.006198768,0.009360447,0.003046074,,0.000191406,-0.009803758,-0.002013334,,0.014631041,0.00581683,-0.00036707,,-0.010577994,-0.001975018,0.000916069,-0.007123769,0.023676063,,-0.008491211,0.000566612,-0.005258218,-0.001626312,-0.005838755,-0.003032388,0.12087259,,-0.005540444,-0.001607985,-0.00183257,-0.006812891,0.003094732,,-0.006507179,0.005585492,0.00129199,-0.007239779,-0.000716222,-0.000284543,,0.002377889,0.00053732,-0.011708679,0.055555673,0.004147929,0.00347039,0.023621869,0.005576813,-0.001783913,,0.00323353,0.002587512,0.001617649,0.002617782,-0.00567288
2005/7/27,0.008251011,,0.01114964,0.002871496,-0.010470097,0.156597766,,-0.008533386,0.001810076,0.005840095,0.01114421,0,,-0.004708687,0.018718833,0.005834818,,0.002173692,0.008297547,-0.001357531,0.029499506,0.012864709,-0.001932098,0.004385619,,0.001720757,-0.007835092,0.002881541,,-0.007782361,-0.000525752,0.001101688,,0.029838859,-0.000565618,0.007324539,0.010117371,0.00109412,,-0.009222854,-0.001887677,-0.001761902,0.017269275,0.00704736,-0.001170085,0.026827935,,0.007016096,0.006443347,0.005140276,0.017530834,0.004717152,,0.022339068,-0.002539657,-0.001290323,-0.004499514,0.022704991,0.004261667,,-0.002847206,0.011417133,0.005157962,-0.015480122,-0.00361428,-0.001654025,-0.011153791,0.008464227,0.008935856,,0.00498081,-0.003226152,0.005451447,0.005222075,0
2005/7/28,-0.00431903,,0.012324248,0.002342762,-0.003444813,0.046506252,,-0.003171125,0.032165114,0.00580603,0.004832199,-0.001193317,,-0.01095903,0.031445579,0.008056597,,0.009327852,0.010457615,0.012236231,0.011434068,0.007691975,0.004645797,-0.012764731,,0.024055313,0.006682035,0.002298758,,0.01199526,0.02551313,-0.00366837,,0.002943786,0.003111405,0.008634562,0.009652418,-0.014986163,,0.006648825,0.011344706,0.014256219,0.002241874,0.001166935,0.01100961,-0.031249697,,0.000204887,0.017125403,0.003287867,0.002621112,0.008127575,,-0.001830248,-0.007636724,0.006459948,-0.005143852,0.005608978,0.004645687,,0.007613823,0.006905755,0.00505123,-0.002045602,0.016843636,0.015810689,0.029171474,0.020115655,0.010627481,,0.010495708,0.00226563,0.000401346,0.007791972,0.006711651
2005/7/29,-0.026255938,,-0.004057911,0.004933675,-0.015185188,-0.011602408,,-0.009315885,0.011204367,0.005772514,-0.010067685,-0.002389486,,-0.008207883,-0.009917515,-0.017583128,,-0.012034713,-0.015778865,-0.007924623,0.001498175,-0.015621724,-0.011946054,0.00510408,,-0.002237013,-0.007068943,-0.010894337,,-0.008205706,0.007437912,-0.006014119,,-0.011895663,-0.00902438,-0.014192661,0.015873173,-0.011093142,,0.029392662,0.008412772,0.00401618,-0.007350453,-0.005436991,-0.000926639,-0.018509093,,-0.00204877,0.011801834,-0.007282133,-0.01008547,-0.003404263,,0.02269348,0.020843184,-0.002567394,-0.007989732,0.008831357,-0.00426855,,0.003542063,0.000527609,-0.002792102,0.001576798,-0.005351971,-0.008152909,-0.011715946,-0.002553367,-0.012658225,,-0.012406216,-0.009686954,-0.009433844,0.000515762,-0.02083338
2005/8/1,0.002344762,,0.008363519,-0.014470257,0.023316903,-0.004872691,,0.001375865,-0.019736525,-0.002701056,0.011384216,0.007185629,,0.004597631,0.002040476,-0.003904836,,-0.006961341,0.007240201,-0.00717592,-0.0044878,0.003967316,-0.001170091,-0.00744781,,-0.01980588,-0.00520844,-0.007246367,,-0.014938789,-0.012729229,0.020496647,,0.0084428,0.004553561,0.002513909,0.006569524,0.000801304,,0.000320731,0.001668284,0.004000265,-0.012234409,0.012104267,-0.014378776,0.042026033,,0.012933558,-0.027993819,0.00146711,0.005282961,-0.00557265,,0.038551874,0.026386136,0.003861004,0.004421886,0.01336091,-0.009716886,,-0.011294229,0.005668539,0.010080162,0.004093136,0.007943127,0.011956157,0.006118823,0.008391514,-0.013412224,,-0.007303288,0.003260717,0.003647353,-0.005667265,0.008170354
2005/8/2,0.010292621,,0.005529486,0.006816797,0.012250419,0.035165769,,0.006413461,0.023312976,0.022342671,0.013207303,-0.005945303,,0.008466878,0.00814453,0.012740712,,-0.005914317,0.019339851,0.053457384,-0.004235229,0.018143085,-0.001952232,0.015006611,,0.026115043,0.005061628,0,,-0.01049943,0.012377143,0.001935248,,0.002015367,0.007082391,0.009345932,-0.011995172,0.008326364,,0.009621365,-0.000370102,-0.005577769,0.000326299,0.034336693,0.018824134,0.0118924,,0.006688349,0.025600076,0.004211856,0.011261045,0.00072333,,0.019747475,0.007957009,-0.031410256,0.025786272,0.014093986,0.010966472,,0.020942741,0.008650918,0.01607799,0.024145748,-0.002033949,-0.000886326,0.007791651,0.004090003,0.004598069,,-0.002943495,0.002924608,0.005451447,0.011398863,0.009792163
2005/8/3,0.000694609,,0.001057922,0.01302114,0.016580006,-0.008600237,,-0.003641523,0.030376263,0.022516732,0.010516951,-0.002392344,,-0.000453967,-0.001285088,-0.000322328,,-0.018005711,0.013263833,0.008414277,-0.006173656,-0.00017676,0.008215848,-0.003359665,,0.009288451,0.002170932,-0.001167695,,-0.004245098,-0.008405106,-0.003380631,,0.003713336,0.001687431,0.008807461,-0.019103669,-0.000317673,,0.004447218,0.001666122,-0.009214678,0.004235581,0.016411704,0.003925734,0.06745039,,0.008858476,0.009828131,-0.002735162,-0.00037121,-0.006502978,,-0.049206287,0.010319059,-0.004632694,-0.019006792,-0.02600296,0.002284036,,0.006526429,-0.007667228,0.012081976,-0.004899064,0.006622665,0.006947856,0.002451247,-0.002528444,-0.002984799,,0.010035641,0.009393599,-0.00240946,-0.003586199,-0.013542697
2005/8/4,-0.011800159,,-0.006338065,-0.005398705,-0.015714279,-0.014096768,,-0.001598617,-0.018425521,-0.0168396,-0.002785288,0.007134293,,-0.002951332,-0.006802387,0.010971224,,-0.004499388,0.000993737,-0.01360739,-0.01408023,-0.005470407,-0.005820756,-0.012812307,,-0.006626187,-0.003032716,-0.005846669,,-0.022495227,-0.00821986,-0.007633535,,-0.011099116,-0.004212418,-0.0069401,-0.018929753,-0.002064945,,-0.013282679,-0.008317561,-0.011322442,-0.01557424,0.002569275,-0.014032672,-0.011967687,,-0.005787202,-0.006951938,0.000182945,-0.012254272,-0.015090921,,-0.021257994,-0.003788511,0,-0.011250181,-0.002301676,-0.006835579,,-0.007642176,-0.003011884,-0.011706863,-0.018461549,0.037196425,0.027598381,-0.003762066,-0.010702653,-0.011577303,,-0.015195797,-0.004734469,-0.007850782,-0.006683687,-0.008135634
2005/8/5,0.006555716,,-0.011482618,-0.013440193,-0.009554974,-0.004179477,,-0.010524083,0.000341192,-0.008563763,-0.001910846,-0.005893208,,-0.006602851,-0.007589715,0.000638001,,-0.013106755,-0.001158689,-0.014445478,0.002379946,-0.006032397,-0.00546439,-0.006830506,,-0.031313503,-0.000434503,-0.005880531,,-0.007994249,-0.003367122,0.002441671,,-0.009508884,-0.005921952,-0.006762462,-0.008349008,0.000159156,,0.003205293,0.001118529,-0.004908104,0.010547199,0.016105083,-0.017732159,0.015988423,,-0.011240456,-0.03266968,-0.005667767,-0.013157627,-0.001292225,,0.007278148,0.003042347,-0.027260638,-0.006478853,0.003460029,-0.018640737,,-0.019836859,-0.013792409,-0.011377854,-0.018495141,0.000487967,-0.005285597,-0.016993978,-0.00754431,-0.0030291,,-0.011275716,-0.009678485,0.000608605,-0.015527929,-0.00734793
2005/8/8,-0.007908943,,-0.002366271,-0.02062395,-0.018195062,0.008614977,,-0.007167697,0.028659376,0.032225862,0.019145958,-0.00239521,,-0.007563453,0.001305381,0.005742032,,-0.008472626,0.015247144,-0.015581887,-0.002374296,0.003391747,-0.002747231,-0.022008278,,-0.021805818,-0.00052156,-0.001479032,,-0.0087913,-0.001299653,0.003897734,,-0.001573655,-0.007375749,-0.008851941,-0.006548045,0.005888929,,0.026836704,0.005399212,-0.008905114,-0.00684906,-0.022694377,-0.016626974,0.037673156,,0.01055625,-0.027983195,-0.009008689,-0.001524,0.002772745,,0.033980523,0.006975888,-0.015037594,-0.003817712,0.035172444,-0.011396723,,-0.021428703,-0.001864671,0.012533613,0.007026501,-0.00633985,-0.006175348,-0.016903724,-0.005594036,-0.000404966,,-0.005702381,-0.000166063,-0.00344659,-0.016824257,0.013083022
2005/8/9,0.027432754,,0.004743687,0.014579407,-0.002984992,0.005913272,,-0.000931199,0.019568688,0.00579336,0.014161924,-0.00120048,,0.006928452,0.012295559,0.008563332,,-0.002309642,-0.000652887,0.007512018,0.002800109,-0.012987588,0.028728812,0.002109613,,0.009386419,-0.004348997,0.011256289,,0.018970285,0.011449648,-0.001698432,,0.009142279,0.00114328,0.009846815,0.013935963,-0.006962344,,0.009334315,-0.000370665,-0.004699985,0.017405332,0.008109236,0.009661497,-0.019301789,,0.003615989,0.01621469,0.006493266,0.018695814,-0.005714514,,-0.021399767,0.026656533,0,0.005428949,-0.005995868,0.009754525,,0.021654704,0.00934068,0.012689811,0.031081156,-0.00049098,0.002890087,0.011723503,0.009664002,0.008510592,,0.00513089,0.001325576,0.001424361,0.013368794,0.010365376
2005/8/10,-0.010041294,,0,-0.000798651,-0.008482977,-0.02547359,,-0.003496862,-0.002602459,0.003520184,0.01343263,0,,-0.006880778,0.012145519,0.004088068,,-0.016898526,0.020581333,-0.008387784,-0.003071655,0.006308591,-0.025631189,-0.004313379,,-0.00232475,-0.008300254,-0.007615583,,0.007253421,-0.011834524,0.004739867,,-0.002655044,-0.00656587,-0.004535109,0.001114503,-0.001911793,,0.008015013,0.001296794,0,0.006133108,-0.014625715,-0.007655207,-0.022024089,,0.00020013,-0.009280725,0.002396319,-0.004526951,-0.004263685,,0.029231192,0.02332438,-0.004857738,0.004764072,0.037534071,-0.003805746,,0.00261956,0.036753228,0.012607594,0.000615402,0.011293902,0.008645348,-0.003282772,-0.000999796,0.0042194,,-0.004504367,-0.002150817,-0.007720787,0.006859946,0.012337517
2005/8/11,0.014292547,,0.00386254,0.004527412,0.017111003,0.010053642,,0.000935923,0.024135835,0.034757512,0,0.010817308,,0.00485015,0.009090985,0.000939621,,0.007534935,0.000319902,0.004296475,0.02086803,0.008597473,0.016097395,0.001418229,,0.013307204,0.009691076,0.018594768,,-0.00384096,0.011194923,0.006773867,,0.007204351,0.000287138,0.004783692,0.002242294,0.007503164,,0.060856017,0.010731074,0.004999974,-0.002566746,0.011874151,0.00024108,0.006228892,-0.003820041,0.008605171,0.012325501,0.006068644,0.001894889,-0.000931005,,-0.000325075,0.007454624,-0.0013947,0.004741541,0.001291482,0.008227901,,0.009501369,0.015812008,0.005237964,0.005840791,0.006555048,0.005142513,0.014725597,-0.005863112,0.033013514,,-0.001508075,0.002487318,0.002252149,0.008385723,0.017528867
2005/8/12,0.047727311,,-0.005130689,-0.005302878,-0.005195476,-0.022340146,,-0.00233745,0.002866336,0.001540698,-0.00042515,0.001189061,,0.002527777,-0.01261276,0.000938472,,0.000700905,-0.003519829,-0.003609935,-0.003978477,-0.006925677,-0.004636914,-0.003187108,,-0.005214543,-0.008900042,-0.007533933,,-0.005300834,-0.014160595,-0.0024031,,-0.011662384,-0.014363283,-0.012015295,-0.004288032,-0.010457661,,-0.041510223,0.004942345,-0.005804083,-0.017368824,-0.008067753,0.003856277,0.052381,-0.005964947,-0.005158877,-0.005194798,-0.001827986,-0.010590334,-0.002049581,,-0.001301246,-0.004126455,0.034916201,0.007078975,0.011397705,-0.003497537,,-0.008470544,0.004268467,0.000302659,-0.028423083,-0.010130588,-0.00810063,-0.005346465,-0.004746691,0.002904809,,-0.001510615,-0.004796968,-0.005107091,-0.005197111,0.001640733
2005/8/15,0.034273213,,0.003868242,0.001600042,0.002114065,0.019004524,,0.011478572,-0.004445768,-0.006461356,-0.008929854,-0.009619952,,0.003897424,0.008394048,0.003438282,,0.003970373,-0.00240839,0.006440734,0.002892529,-0.00393412,0.015915848,0.009591894,,0.003882569,0.013821508,-0.001167695,,0.007993945,0.015147781,0.002288564,,-0.003303905,0.009909371,-0.0009183,-0.00674018,0.002722112,,0.010525943,0,0.003335827,0.003600595,0.005932617,0.004081974,-0.005882217,0.014787516,-0.013362524,0.006364022,0.006226217,0.001528977,0.011764531,,-0.006514706,-0.008715871,-0.031039136,0.000624686,0.009568335,0.002047557,,0.008305482,-0.004874991,-0.009437782,0.012897202,-0.001461909,-0.003725564,-0.002111792,0.00534729,-0.000578981,,-0.001815467,0.009473368,0.008213807,-0.006792207,-0.010319265
2005/8/16,-0.029991275,,-0.014982918,-0.011975288,-0.013401462,-0.017095937,,0.012505548,-0.027113175,-0.021678599,-0.016590345,-0.001978655,,0.007992756,-0.028411125,-0.018067947,,-0.006047541,-0.019153353,-0.01133158,-0.112346822,-0.008976758,0.003439369,-0.009852507,,-0.017598016,-0.007727895,-0.009646338,,-0.022590536,-0.021610386,-0.006128169,,-0.00536709,-0.002020412,-0.005512161,-0.006032186,-0.001277577,,-0.012797801,-0.004553989,-0.007204087,-0.01174181,-0.014375159,-0.015064865,0.012289347,-0.008869969,-0.00060665,-0.014917539,-0.002911793,-0.005725106,-0.0110743,,-0.027868452,-0.013981032,0.025069638,-0.004370466,-0.022746215,-0.014594228,,-0.011767425,-0.013063803,-0.022332177,-0.009627459,-0.008296698,-0.003020348,-0.016929559,-0.009344275,-0.005796957,,0.003031106,-0.012841356,-0.03116087,-0.017885251,-0.02234393
2005/8/17,0.019459114,,0.001520944,-0.009156414,-0.006413963,-0.003388322,,0.000228933,-0.027541441,-0.025007924,-0.011634632,-0.003304296,,-0.000906416,-0.004283903,0.002220289,,0.021764202,-0.014051955,-0.008900404,-0.001547768,-0.004890987,0.001142511,-0.007817748,,0.001377907,0.006125458,0.00649334,,-0.001229351,0.017622793,0.002316593,,0.007776575,-0.003469815,0.000230741,0.000948266,0.005915972,,0.021103814,-0.001463423,0.007299352,0.008580803,0.007853344,-0.011167649,-0.015737409,-0.008523475,0.006068336,0.001645597,-0.001095296,0.004222639,-0.00298662,,-0.044407312,-0.016518205,0.046195652,-0.00878044,-0.003879257,-0.008590137,,0.012621699,0.013618397,-0.012629801,0.009407427,0.000737869,-0.0044723,0.003130985,0.004353598,0.007612506,,-0.001208674,0.000833715,-0.006537061,0.010712204,-0.015066379
2005/8/18,-0.018027529,,-0.001518635,-0.000543914,0.007215354,-0.008839506,,0.001600655,-0.015171853,-0.012662382,-0.011182937,0.021097046,,0.002494479,-0.005798734,-0.004431418,,0.007329407,-0.002682792,0.013605858,-0.004648603,-0.007646315,-0.00798758,0.007879347,,0.000393232,-0.000869667,-0.003225629,,0.001969169,-0.008835675,-0.010948692,,0.01181115,0.005803787,0.005080229,-0.004925898,-0.004132754,,-0.014171819,0.023272615,0.00222922,-0.004908381,-0.004823441,0.004173945,-0.021928003,-0.003438395,-0.014073244,-0.002629176,-0.00274066,-0.010703297,0.014227426,,-0.021764704,-0.017538592,-0.034415584,-0.018981447,-0.036347911,0.003884317,,0.021636923,-0.000250892,-0.006710858,-0.020503077,-0.016473453,-0.008984111,0.000780545,-0.009247245,-0.002324601,,-0.004841071,0.005498852,0.00275968,0.01059876,-0.001203515
2005/8/19,-0.010150946,,-0.004128775,0.001359842,0.001131068,-0.000228653,,-0.0041095,0.018144469,0.025320888,0.012797384,0.003541913,,-0.001130985,0.031420961,-0.002543763,,0.00636639,0.007397222,0.007650943,0.011209412,-0.001834258,-0.004218213,0.012437871,,0.014933928,0.006442213,-0.001177007,,-0.008108037,0.00209713,0.002091014,,-0.005475538,-0.003462373,0.019756453,0.0009519,-0.00303267,,-0.000299361,-0.005193539,0.002086035,-0.077277025,-0.003728647,0,-0.001400981,0.004528884,0.000407674,0.014994099,0.006595789,-0.012751393,0.006644607,,-0.016235731,0.014372306,0.008742434,0.019026006,0.01751209,0.002678188,,0.001381167,-0.005275484,0.018282391,-0.011735248,0.002999694,0.002924769,-0.002339628,0.004228981,0.004660219,,0.005472501,0.004806067,-0.013971561,0.00419524,0.012218091
2005/8/22,0.000872644,,0.002836775,0.001901137,-0.005900063,0.001143618,,0.002751224,0.03396129,0.035279,-0.005289302,-0.004705882,,0.000905782,-0.000182814,0.004143832,,-0.000677746,0.007009426,0.009591385,-0.00400282,-0.009005981,-0.009241273,0.000702127,,0.008325196,0.007438515,0.00058903,,0.003963696,0.004971096,-0.000246129,,-0.001101304,-0.000868509,-0.002703636,0.002662823,0.009446049,,-0.002696373,0.000540008,-0.002081692,-0.006058573,0.007110882,0.036919323,0.003274088,-0.005581974,-0.001223061,0.005195092,0.002001945,-0.007435901,0.011367849,,-0.002444879,-0.00268446,0.015333333,0.010918082,0.018976284,0.001483958,,0.017012184,0.022727404,0.001951803,0.025353234,0.017696803,0.018661518,0.003517278,0.006825457,0.002512438,,0.001814631,0.000659983,0.001931875,0.000522225,0.004250224
2005/8/23,-0.002834188,,-0.005657419,0.002439687,-0.004672583,-0.00799639,,-0.009145373,-0.018536492,-0.023234266,-0.008567299,0,,-0.014479344,-0.002189314,-0.006666593,,-0.013113372,-0.004474505,0.00540937,-0.009429823,0.004265775,0.002720397,0.011574724,,0.006528712,-0.002919173,0,,0.002713899,-0.004685792,-0.007611422,,-0.01165372,-0.004636442,-0.001806729,0.019161763,0,,-0.007509739,0.01205489,-0.01293089,-0.011115017,-0.00148671,0.023343444,-0.016317015,0.00474945,-0.014081447,0.010981807,-0.002542559,-0.010646837,0.004350484,,0.001225178,-0.005383972,-0.018384767,-0.007669303,-0.016457281,0.011262757,,0.00112979,0.000617217,-0.006700642,0.001564953,-0.006122618,-0.007728783,-0.005841061,-0.013125516,-0.006554912,,0.003319742,-0.010219446,-0.007070903,-0.001043726,-0.00118446
2005/8/24,0.000655885,,-0.017067436,-0.000811375,-0.001015133,-0.024182383,,-0.009921112,-0.034128636,-0.03171608,0.004171769,-0.002659574,,-0.011708444,-0.027061453,-0.007989925,,-0.007331088,-0.003995209,0.009751459,-0.011703771,-0.012003883,-0.015503827,-0.007281254,,-0.009347588,-0.002411052,-0.012658196,,-0.018208623,-0.007847509,-0.007670806,,-0.008126131,-0.014556202,-0.008146952,-0.006143472,-0.012054078,,-0.001816019,0.008000009,0.004648539,0.009064506,-0.002233086,-0.00545936,-0.002843791,0.006875608,-0.002484194,-0.014217079,-0.010745069,-0.001195841,-0.014079172,,-0.018971814,-0.00405952,0.008026756,0.011040562,-0.005724606,-0.004396322,,-0.006547575,0.001234215,0.005333983,0.005625111,-0.010596408,-0.008365961,-0.008421471,-0.000730604,-0.015330892,,-0.013537755,-0.009491854,-0.017048021,-0.006792207,-0.002034244
2005/8/25,0.006335988,,0.004229548,0.00460079,0.010668291,-0.001416049,,0.003728103,0.008575903,0.006551118,-0.003412873,-0.008,,0.005110565,0.003570531,0.000966839,,0.001845961,0.000167137,0.00807016,0.00805261,-0.001682545,-0.007873872,0.010478107,,0.007895166,-0.006042199,-0.001192558,,0.007017702,0.002372832,0.002867412,,0.004497918,0.007976665,-0.000456321,0.002060483,-0.003852821,,0.009702457,0.002292855,-0.000280256,-0.002155901,0.008205854,0.010044139,0.000950523,0.016859145,0.00249038,0.016852818,0.00349787,-0.007581773,0.006956976,,0.0477857,-0.00150957,0.00464499,0.005616457,-0.004206979,0.010597965,,0.004999717,0.019469757,-0.000936494,0.004350714,-0.001245333,-0.001018081,0.000197627,0.010091995,-0.00236452,,-0.003049463,0.001513136,-0.005707828,0.005260805,0.005095245
2005/8/26,-0.006947425,,-0.008424212,-0.007542809,-0.011309219,0.001418057,,-0.005339807,-0.005101789,0.000325038,-0.015631542,-0.005973716,,-0.003928949,0.001685539,-0.004184256,,-0.006680604,-0.007687338,-0.004462201,-0.000156422,-0.008237931,0.005158702,-0.003110852,,-0.000764148,-0.002605346,-0.003581897,,-0.009209113,0,-0.00261068,,-0.009435262,-0.013774833,-0.005478189,-0.001682041,-0.004673618,,0.005405704,-0.002639839,-0.004347993,-0.003960805,-0.002219768,-0.002775201,0.00617303,-0.005666493,-0.012626972,-0.007012143,-0.003669147,0.000804004,-0.000727244,,-0.019409375,-0.007408243,-0.001321004,0.018460946,-0.002223987,-0.011943009,,-0.005200925,-0.008824192,-0.017258572,-0.008044879,-0.00274349,-0.007134501,-0.003752121,0.002172166,-0.00651959,,-0.00275309,-0.013094066,0.009052998,-0.005233274,-0.01301116
2005/8/29,0.002186359,,0.008942858,0.003800068,0.017920217,0.009912721,,0.012138083,0.003077024,0.00097644,0.003478152,0.001201923,,0.010208738,0.003925935,-0.001292916,,0.006725535,0.002189436,0.006591453,0.00266325,0.001888287,0.000789544,-0.003814165,,0.009177601,0.000261295,0.0065907,,0.01833741,0.001841468,0.001246599,,0.01727459,0.007726494,0.00986933,0.011795546,0.014734193,,-0.009259546,-0.004410271,0.001268033,0.016630192,0.006674319,0.008812709,0.035394099,0.000421995,0.007127949,0.010913307,0.009206395,0.008437536,0.012372869,,0.005707116,0.000761277,-0.021825397,0.031226079,-0.014709035,0.004422021,,0.004319134,-0.008292525,0.010807247,0.014036047,0.007251991,0.00527924,0.006937577,-0.000433605,0.001392241,,-0.005521581,0.008334915,-0.001094209,0.007364547,0.000171085
